date,region,product_id,product_name,channel,units_sold,unit_price,returns_units,returns_value,unit_cost
2026-07-14,North,SKU-NEW-01,Lumen Smart Mug,web,4,65.0,0,0.0,34.0
2026-07-14,North,SKU-NEW-01,Lumen Smart Mug,marketplace,2,65.0,0,0.0,34.0
2026-07-14,North,SKU-NEW-01,Lumen Smart Mug,retail,1,65.0,0,0.0,34.0
2026-07-14,South,SKU-101,Aurora Desk Lamp,web,70,42.0,2,84.0,24.0
2026-07-14,South,SKU-101,Aurora Desk Lamp,marketplace,35,42.0,0,0.0,24.0
2026-07-14,South,SKU-101,Aurora Desk Lamp,retail,19,42.0,0,0.0,24.0
2026-07-14,South,SKU-102,Nimbus Bottle,web,122,28.0,4,112.0,11.0
2026-07-14,South,SKU-102,Nimbus Bottle,marketplace,63,28.0,2,56.0,11.0
2026-07-14,South,SKU-102,Nimbus Bottle,retail,32,28.0,1,28.0,11.0
2026-07-14,South,SKU-103,Halo Phone Stand,web,155,19.0,6,114.0,7.5
2026-07-14,South,SKU-103,Halo Phone Stand,marketplace,80,19.0,4,76.0,7.5
2026-07-14,South,SKU-103,Halo Phone Stand,retail,42,19.0,2,38.0,7.5
2026-07-14,South,SKU-104,Drift Yoga Mat,web,33,55.0,3,165.0,26.0
2026-07-14,South,SKU-104,Drift Yoga Mat,marketplace,16,55.0,1,55.0,26.0
2026-07-14,South,SKU-104,Drift Yoga Mat,retail,9,55.0,0,0.0,26.0
2026-07-14,South,SKU-NEW-01,Lumen Smart Mug,web,5,65.0,0,0.0,34.0
2026-07-14,South,SKU-NEW-01,Lumen Smart Mug,marketplace,2,65.0,0,0.0,34.0
2026-07-14,South,SKU-NEW-01,Lumen Smart Mug,retail,1,65.0,0,0.0,34.0
2026-07-14,West,SKU-101,Aurora Desk Lamp,web,44,42.0,1,42.0,24.0
2026-07-14,West,SKU-101,Aurora Desk Lamp,marketplace,24,42.0,0,0.0,24.0
2026-07-14,West,SKU-101,Aurora Desk Lamp,retail,11,42.0,0,0.0,24.0
2026-07-14,West,SKU-102,Nimbus Bottle,web,75,28.0,1,28.0,11.0
2026-07-14,West,SKU-102,Nimbus Bottle,marketplace,41,28.0,1,28.0,11.0
2026-07-14,West,SKU-102,Nimbus Bottle,retail,21,28.0,0,0.0,11.0
2026-07-14,West,SKU-103,Halo Phone Stand,web,98,19.0,3,57.0,7.5
2026-07-14,West,SKU-103,Halo Phone Stand,marketplace,54,19.0,2,38.0,7.5
2026-07-14,West,SKU-103,Halo Phone Stand,retail,27,19.0,1,19.0,7.5
2026-07-14,West,SKU-104,Drift Yoga Mat,web,22,55.0,1,55.0,26.0
2026-07-14,West,SKU-104,Drift Yoga Mat,marketplace,10,55.0,0,0.0,26.0
2026-07-14,West,SKU-104,Drift Yoga Mat,retail,5,55.0,0,0.0,26.0
2026-07-14,West,SKU-NEW-01,Lumen Smart Mug,web,4,65.0,0,0.0,34.0
2026-07-14,West,SKU-NEW-01,Lumen Smart Mug,marketplace,1,65.0,0,0.0,34.0
2026-07-15,North,SKU-101,Aurora Desk Lamp,web,62,42.0,2,84.0,24.0
2026-07-15,North,SKU-101,Aurora Desk Lamp,marketplace,32,42.0,0,0.0,24.0
2026-07-15,North,SKU-101,Aurora Desk Lamp,retail,16,42.0,0,0.0,24.0
2026-07-15,North,SKU-102,Nimbus Bottle,web,102,28.0,2,56.0,11.0
2026-07-15,North,SKU-102,Nimbus Bottle,marketplace,58,28.0,3,84.0,11.0
2026-07-15,North,SKU-102,Nimbus Bottle,retail,24,28.0,1,28.0,11.0
2026-07-15,North,SKU-103,Halo Phone Stand,web,135,19.0,5,95.0,7.5
2026-07-15,North,SKU-103,Halo Phone Stand,marketplace,69,19.0,2,38.0,7.5
2026-07-15,North,SKU-103,Halo Phone Stand,retail,39,19.0,1,19.0,7.5
2026-07-15,North,SKU-104,Drift Yoga Mat,web,29,55.0,2,110.0,26.0
2026-07-15,North,SKU-104,Drift Yoga Mat,marketplace,14,55.0,1,55.0,26.0
2026-07-15,North,SKU-104,Drift Yoga Mat,retail,8,55.0,0,0.0,26.0
2026-07-15,North,SKU-NEW-01,Lumen Smart Mug,web,5,65.0,0,0.0,34.0
2026-07-15,North,SKU-NEW-01,Lumen Smart Mug,marketplace,2,65.0,0,0.0,34.0
2026-07-15,North,SKU-NEW-01,Lumen Smart Mug,retail,1,65.0,0,0.0,34.0
2026-07-15,South,SKU-101,Aurora Desk Lamp,web,68,42.0,1,42.0,24.0
2026-07-15,South,SKU-101,Aurora Desk Lamp,marketplace,39,42.0,1,42.0,24.0
2026-07-15,South,SKU-101,Aurora Desk Lamp,retail,19,42.0,0,0.0,24.0
2026-07-15,South,SKU-102,Nimbus Bottle,web,116,28.0,4,112.0,11.0
2026-07-15,South,SKU-102,Nimbus Bottle,marketplace,64,28.0,2,56.0,11.0
2026-07-15,South,SKU-102,Nimbus Bottle,retail,34,28.0,1,28.0,11.0
2026-07-15,South,SKU-103,Halo Phone Stand,web,149,19.0,4,76.0,7.5
2026-07-15,South,SKU-103,Halo Phone Stand,marketplace,83,19.0,3,57.0,7.5
2026-07-15,South,SKU-103,Halo Phone Stand,retail,42,19.0,1,19.0,7.5
2026-07-15,South,SKU-104,Drift Yoga Mat,web,32,55.0,3,165.0,26.0
2026-07-15,South,SKU-104,Drift Yoga Mat,marketplace,17,55.0,1,55.0,26.0
2026-07-15,South,SKU-104,Drift Yoga Mat,retail,8,55.0,0,0.0,26.0
2026-07-15,South,SKU-NEW-01,Lumen Smart Mug,web,5,65.0,0,0.0,34.0
2026-07-15,South,SKU-NEW-01,Lumen Smart Mug,marketplace,2,65.0,0,0.0,34.0
2026-07-15,South,SKU-NEW-01,Lumen Smart Mug,retail,1,65.0,0,0.0,34.0
2026-07-15,West,SKU-101,Aurora Desk Lamp,web,45,42.0,1,42.0,24.0
2026-07-15,West,SKU-101,Aurora Desk Lamp,marketplace,23,42.0,0,0.0,24.0
2026-07-15,West,SKU-101,Aurora Desk Lamp,retail,12,42.0,0,0.0,24.0
2026-07-15,West,SKU-102,Nimbus Bottle,web,77,28.0,3,84.0,11.0
2026-07-15,West,SKU-102,Nimbus Bottle,marketplace,41,28.0,1,28.0,11.0
2026-07-15,West,SKU-102,Nimbus Bottle,retail,18,28.0,0,0.0,11.0
2026-07-15,West,SKU-103,Halo Phone Stand,web,96,19.0,4,76.0,7.5
2026-07-15,West,SKU-103,Halo Phone Stand,marketplace,53,19.0,3,57.0,7.5
2026-07-15,West,SKU-103,Halo Phone Stand,retail,25,19.0,1,19.0,7.5
2026-07-15,West,SKU-104,Drift Yoga Mat,web,21,55.0,1,55.0,26.0
2026-07-15,West,SKU-104,Drift Yoga Mat,marketplace,11,55.0,0,0.0,26.0
2026-07-15,West,SKU-104,Drift Yoga Mat,retail,5,55.0,0,0.0,26.0
2026-07-15,West,SKU-NEW-01,Lumen Smart Mug,web,4,65.0,0,0.0,34.0
2026-07-15,West,SKU-NEW-01,Lumen Smart Mug,marketplace,1,65.0,0,0.0,34.0
2026-07-15,West,SKU-NEW-01,Lumen Smart Mug,retail,1,65.0,0,0.0,34.0
2026-07-16,North,SKU-101,Aurora Desk Lamp,web,66,42.0,2,84.0,24.0
2026-07-16,North,SKU-101,Aurora Desk Lamp,marketplace,36,42.0,0,0.0,24.0
2026-07-16,North,SKU-101,Aurora Desk Lamp,retail,18,42.0,0,0.0,24.0
2026-07-16,North,SKU-102,Nimbus Bottle,web,112,28.0,3,84.0,11.0
2026-07-16,North,SKU-102,Nimbus Bottle,marketplace,62,28.0,0,0.0,11.0
2026-07-16,North,SKU-102,Nimbus Bottle,retail,30,28.0,0,0.0,11.0
2026-07-16,North,SKU-103,Halo Phone Stand,web,148,19.0,7,133.0,7.5
2026-07-16,North,SKU-103,Halo Phone Stand,marketplace,76,19.0,1,19.0,7.5
2026-07-16,North,SKU-103,Halo Phone Stand,retail,41,19.0,1,19.0,7.5
2026-07-16,North,SKU-104,Drift Yoga Mat,web,30,55.0,3,165.0,26.0
2026-07-16,North,SKU-104,Drift Yoga Mat,marketplace,18,55.0,1,55.0,26.0
2026-07-16,North,SKU-104,Drift Yoga Mat,retail,8,55.0,0,0.0,26.0
2026-07-16,North,SKU-NEW-01,Lumen Smart Mug,web,6,65.0,0,0.0,34.0
2026-07-16,North,SKU-NEW-01,Lumen Smart Mug,marketplace,2,65.0,0,0.0,34.0
2026-07-16,North,SKU-NEW-01,Lumen Smart Mug,retail,1,65.0,0,0.0,34.0
2026-07-16,South,SKU-101,Aurora Desk Lamp,web,76,42.0,2,84.0,24.0
2026-07-16,South,SKU-101,Aurora Desk Lamp,marketplace,40,42.0,1,42.0,24.0
2026-07-16,South,SKU-101,Aurora Desk Lamp,retail,20,42.0,0,0.0,24.0
2026-07-16,South,SKU-102,Nimbus Bottle,web,130,28.0,7,196.0,11.0
2026-07-16,South,SKU-102,Nimbus Bottle,marketplace,68,28.0,3,84.0,11.0
2026-07-16,South,SKU-102,Nimbus Bottle,retail,35,28.0,1,28.0,11.0
2026-07-16,South,SKU-103,Halo Phone Stand,web,173,19.0,9,171.0,7.5
2026-07-16,South,SKU-103,Halo Phone Stand,marketplace,84,19.0,4,76.0,7.5
2026-07-16,South,SKU-103,Halo Phone Stand,retail,45,19.0,1,19.0,7.5
2026-07-16,South,SKU-104,Drift Yoga Mat,web,39,55.0,3,165.0,26.0
2026-07-16,South,SKU-104,Drift Yoga Mat,marketplace,17,55.0,1,55.0,26.0
2026-07-16,South,SKU-104,Drift Yoga Mat,retail,9,55.0,0,0.0,26.0
2026-07-16,South,SKU-NEW-01,Lumen Smart Mug,web,6,65.0,0,0.0,34.0
2026-07-16,South,SKU-NEW-01,Lumen Smart Mug,marketplace,3,65.0,0,0.0,34.0
2026-07-16,South,SKU-NEW-01,Lumen Smart Mug,retail,1,65.0,0,0.0,34.0
2026-07-16,West,SKU-101,Aurora Desk Lamp,web,49,42.0,2,84.0,24.0
2026-07-16,West,SKU-101,Aurora Desk Lamp,marketplace,27,42.0,0,0.0,24.0
2026-07-16,West,SKU-101,Aurora Desk Lamp,retail,12,42.0,0,0.0,24.0
2026-07-16,West,SKU-102,Nimbus Bottle,web,87,28.0,2,56.0,11.0
2026-07-16,West,SKU-102,Nimbus Bottle,marketplace,39,28.0,1,28.0,11.0
2026-07-16,West,SKU-102,Nimbus Bottle,retail,22,28.0,0,0.0,11.0
2026-07-16,West,SKU-103,Halo Phone Stand,web,97,19.0,3,57.0,7.5
2026-07-16,West,SKU-103,Halo Phone Stand,marketplace,59,19.0,2,38.0,7.5
2026-07-16,West,SKU-103,Halo Phone Stand,retail,27,19.0,1,19.0,7.5
2026-07-16,West,SKU-104,Drift Yoga Mat,web,23,55.0,1,55.0,26.0
2026-07-16,West,SKU-104,Drift Yoga Mat,marketplace,12,55.0,0,0.0,26.0
2026-07-16,West,SKU-104,Drift Yoga Mat,retail,6,55.0,0,0.0,26.0
2026-07-16,West,SKU-NEW-01,Lumen Smart Mug,web,5,65.0,0,0.0,34.0
2026-07-16,West,SKU-NEW-01,Lumen Smart Mug,marketplace,1,65.0,0,0.0,34.0
2026-07-17,North,SKU-101,Aurora Desk Lamp,web,75,42.0,2,84.0,24.0
2026-07-17,North,SKU-101,Aurora Desk Lamp,marketplace,40,42.0,0,0.0,24.0
2026-07-17,North,SKU-101,Aurora Desk Lamp,retail,22,42.0,0,0.0,24.0
2026-07-17,North,SKU-102,Nimbus Bottle,web,134,28.0,5,140.0,11.0
2026-07-17,North,SKU-102,Nimbus Bottle,marketplace,73,28.0,2,56.0,11.0
2026-07-17,North,SKU-102,Nimbus Bottle,retail,35,28.0,1,28.0,11.0
2026-07-17,North,SKU-103,Halo Phone Stand,web,162,19.0,9,171.0,7.5
2026-07-17,North,SKU-103,Halo Phone Stand,marketplace,95,19.0,3,57.0,7.5
2026-07-17,North,SKU-103,Halo Phone Stand,retail,48,19.0,2,38.0,7.5
2026-07-17,North,SKU-104,Drift Yoga Mat,web,35,55.0,4,220.0,26.0
2026-07-17,North,SKU-104,Drift Yoga Mat,marketplace,18,55.0,1,55.0,26.0
2026-07-17,North,SKU-104,Drift Yoga Mat,retail,9,55.0,0,0.0,26.0
2026-07-17,North,SKU-NEW-01,Lumen Smart Mug,web,7,65.0,0,0.0,34.0
2026-07-17,North,SKU-NEW-01,Lumen Smart Mug,marketplace,3,65.0,0,0.0,34.0
2026-07-17,North,SKU-NEW-01,Lumen Smart Mug,retail,1,65.0,0,0.0,34.0
2026-07-17,South,SKU-101,Aurora Desk Lamp,web,66,42.0,1,42.0,24.0
2026-07-17,South,SKU-101,Aurora Desk Lamp,marketplace,34,42.0,0,0.0,24.0
2026-07-17,South,SKU-101,Aurora Desk Lamp,retail,18,42.0,0,0.0,24.0
2026-07-17,South,SKU-102,Nimbus Bottle,web,117,28.0,3,84.0,11.0
2026-07-17,South,SKU-102,Nimbus Bottle,marketplace,63,28.0,3,84.0,11.0
2026-07-17,South,SKU-102,Nimbus Bottle,retail,28,28.0,1,28.0,11.0
2026-07-17,South,SKU-103,Halo Phone Stand,web,146,19.0,7,133.0,7.5
2026-07-17,South,SKU-103,Halo Phone Stand,marketplace,83,19.0,4,76.0,7.5
2026-07-17,South,SKU-103,Halo Phone Stand,retail,39,19.0,1,19.0,7.5
2026-07-17,South,SKU-104,Drift Yoga Mat,web,31,55.0,2,110.0,26.0
2026-07-17,South,SKU-104,Drift Yoga Mat,marketplace,16,55.0,0,0.0,26.0
2026-07-17,South,SKU-104,Drift Yoga Mat,retail,7,55.0,0,0.0,26.0
2026-07-17,South,SKU-NEW-01,Lumen Smart Mug,web,6,65.0,0,0.0,34.0
2026-07-17,South,SKU-NEW-01,Lumen Smart Mug,marketplace,3,65.0,0,0.0,34.0
2026-07-17,South,SKU-NEW-01,Lumen Smart Mug,retail,0,65.0,0,0.0,34.0
2026-07-17,West,SKU-101,Aurora Desk Lamp,web,54,42.0,0,0.0,24.0
2026-07-17,West,SKU-101,Aurora Desk Lamp,marketplace,31,42.0,1,42.0,24.0
2026-07-17,West,SKU-101,Aurora Desk Lamp,retail,15,42.0,0,0.0,24.0
2026-07-17,West,SKU-102,Nimbus Bottle,web,95,28.0,4,112.0,11.0
2026-07-17,West,SKU-102,Nimbus Bottle,marketplace,53,28.0,2,56.0,11.0
2026-07-17,West,SKU-102,Nimbus Bottle,retail,24,28.0,0,0.0,11.0
2026-07-17,West,SKU-103,Halo Phone Stand,web,128,19.0,4,76.0,7.5
2026-07-17,West,SKU-103,Halo Phone Stand,marketplace,64,19.0,3,57.0,7.5
2026-07-17,West,SKU-103,Halo Phone Stand,retail,33,19.0,1,19.0,7.5
2026-07-17,West,SKU-104,Drift Yoga Mat,web,26,55.0,2,110.0,26.0
2026-07-17,West,SKU-104,Drift Yoga Mat,marketplace,14,55.0,1,55.0,26.0
2026-07-17,West,SKU-104,Drift Yoga Mat,retail,7,55.0,0,0.0,26.0
2026-07-17,West,SKU-NEW-01,Lumen Smart Mug,web,5,65.0,0,0.0,34.0
2026-07-17,West,SKU-NEW-01,Lumen Smart Mug,marketplace,2,65.0,0,0.0,34.0
2026-07-17,West,SKU-NEW-01,Lumen Smart Mug,retail,1,65.0,0,0.0,34.0
2026-07-18,North,SKU-101,Aurora Desk Lamp,web,90,42.0,2,84.0,24.0
2026-07-18,North,SKU-101,Aurora Desk Lamp,marketplace,47,42.0,1,42.0,24.0
2026-07-18,North,SKU-101,Aurora Desk Lamp,retail,24,42.0,0,0.0,24.0
2026-07-18,North,SKU-102,Nimbus Bottle,web,164,28.0,4,112.0,11.0
2026-07-18,North,SKU-102,Nimbus Bottle,marketplace,82,28.0,2,56.0,11.0
2026-07-18,North,SKU-102,Nimbus Bottle,retail,43,28.0,1,28.0,11.0
2026-07-18,North,SKU-103,Halo Phone Stand,web,192,19.0,11,209.0,7.5
2026-07-18,North,SKU-103,Halo Phone Stand,marketplace,110,19.0,4,76.0,7.5
2026-07-18,North,SKU-103,Halo Phone Stand,retail,52,19.0,1,19.0,7.5
2026-07-18,North,SKU-104,Drift Yoga Mat,web,43,55.0,3,165.0,26.0
2026-07-18,North,SKU-104,Drift Yoga Mat,marketplace,20,55.0,2,110.0,26.0
2026-07-18,North,SKU-104,Drift Yoga Mat,retail,11,55.0,1,55.0,26.0
2026-07-18,North,SKU-NEW-01,Lumen Smart Mug,web,8,65.0,0,0.0,34.0
2026-07-18,North,SKU-NEW-01,Lumen Smart Mug,marketplace,4,65.0,0,0.0,34.0
2026-07-18,North,SKU-NEW-01,Lumen Smart Mug,retail,2,65.0,0,0.0,34.0
2026-07-18,South,SKU-101,Aurora Desk Lamp,web,78,42.0,1,42.0,24.0
2026-07-18,South,SKU-101,Aurora Desk Lamp,marketplace,42,42.0,1,42.0,24.0
2026-07-18,South,SKU-101,Aurora Desk Lamp,retail,20,42.0,0,0.0,24.0
2026-07-18,South,SKU-102,Nimbus Bottle,web,134,28.0,8,224.0,11.0
2026-07-18,South,SKU-102,Nimbus Bottle,marketplace,73,28.0,3,84.0,11.0
2026-07-18,South,SKU-102,Nimbus Bottle,retail,37,28.0,1,28.0,11.0
2026-07-18,South,SKU-103,Halo Phone Stand,web,174,19.0,8,152.0,7.5
2026-07-18,South,SKU-103,Halo Phone Stand,marketplace,92,19.0,5,95.0,7.5
2026-07-18,South,SKU-103,Halo Phone Stand,retail,47,19.0,3,57.0,7.5
2026-07-18,South,SKU-104,Drift Yoga Mat,web,36,55.0,4,220.0,26.0
2026-07-18,South,SKU-104,Drift Yoga Mat,marketplace,18,55.0,0,0.0,26.0
2026-07-18,South,SKU-104,Drift Yoga Mat,retail,9,55.0,0,0.0,26.0
2026-07-18,South,SKU-NEW-01,Lumen Smart Mug,web,7,65.0,0,0.0,34.0
2026-07-18,South,SKU-NEW-01,Lumen Smart Mug,marketplace,3,65.0,0,0.0,34.0
2026-07-18,South,SKU-NEW-01,Lumen Smart Mug,retail,1,65.0,0,0.0,34.0
2026-07-18,West,SKU-101,Aurora Desk Lamp,web,69,42.0,2,84.0,24.0
2026-07-18,West,SKU-101,Aurora Desk Lamp,marketplace,33,42.0,0,0.0,24.0
2026-07-18,West,SKU-101,Aurora Desk Lamp,retail,16,42.0,0,0.0,24.0
2026-07-18,West,SKU-102,Nimbus Bottle,web,110,28.0,5,140.0,11.0
2026-07-18,West,SKU-102,Nimbus Bottle,marketplace,62,28.0,2,56.0,11.0
2026-07-18,West,SKU-102,Nimbus Bottle,retail,28,28.0,1,28.0,11.0
2026-07-18,West,SKU-103,Halo Phone Stand,web,131,19.0,3,57.0,7.5
2026-07-18,West,SKU-103,Halo Phone Stand,marketplace,78,19.0,2,38.0,7.5
2026-07-18,West,SKU-103,Halo Phone Stand,retail,38,19.0,1,19.0,7.5
2026-07-18,West,SKU-104,Drift Yoga Mat,web,31,55.0,3,165.0,26.0
2026-07-18,West,SKU-104,Drift Yoga Mat,marketplace,17,55.0,1,55.0,26.0
2026-07-18,West,SKU-104,Drift Yoga Mat,retail,8,55.0,0,0.0,26.0
2026-07-18,West,SKU-NEW-01,Lumen Smart Mug,web,7,65.0,0,0.0,34.0
2026-07-18,West,SKU-NEW-01,Lumen Smart Mug,marketplace,2,65.0,0,0.0,34.0
2026-07-18,West,SKU-NEW-01,Lumen Smart Mug,retail,1,65.0,0,0.0,34.0
2026-07-19,North,SKU-101,Aurora Desk Lamp,web,90,42.0,2,84.0,24.0
2026-07-19,North,SKU-101,Aurora Desk Lamp,marketplace,48,42.0,0,0.0,24.0
2026-07-19,North,SKU-101,Aurora Desk Lamp,retail,22,42.0,0,0.0,24.0
2026-07-19,North,SKU-102,Nimbus Bottle,web,154,28.0,7,196.0,11.0
2026-07-19,North,SKU-102,Nimbus Bottle,marketplace,79,28.0,3,84.0,11.0
2026-07-19,North,SKU-102,Nimbus Bottle,retail,39,28.0,2,56.0,11.0
2026-07-19,North,SKU-103,Halo Phone Stand,web,186,19.0,7,133.0,7.5
2026-07-19,North,SKU-103,Halo Phone Stand,marketplace,104,19.0,6,114.0,7.5
2026-07-19,North,SKU-103,Halo Phone Stand,retail,50,19.0,1,19.0,7.5
2026-07-19,North,SKU-104,Drift Yoga Mat,web,42,55.0,3,165.0,26.0
2026-07-19,North,SKU-104,Drift Yoga Mat,marketplace,20,55.0,1,55.0,26.0
2026-07-19,North,SKU-104,Drift Yoga Mat,retail,10,55.0,1,55.0,26.0
2026-07-19,North,SKU-NEW-01,Lumen Smart Mug,web,9,65.0,0,0.0,34.0
2026-07-19,North,SKU-NEW-01,Lumen Smart Mug,marketplace,4,65.0,0,0.0,34.0
2026-07-19,North,SKU-NEW-01,Lumen Smart Mug,retail,2,65.0,0,0.0,34.0
2026-07-19,South,SKU-101,Aurora Desk Lamp,web,72,42.0,2,84.0,24.0
2026-07-19,South,SKU-101,Aurora Desk Lamp,marketplace,47,42.0,1,42.0,24.0
2026-07-19,South,SKU-101,Aurora Desk Lamp,retail,21,42.0,0,0.0,24.0
2026-07-19,South,SKU-102,Nimbus Bottle,web,126,28.0,6,168.0,11.0
2026-07-19,South,SKU-102,Nimbus Bottle,marketplace,68,28.0,1,28.0,11.0
2026-07-19,South,SKU-102,Nimbus Bottle,retail,33,28.0,1,28.0,11.0
2026-07-19,South,SKU-103,Halo Phone Stand,web,159,19.0,10,190.0,7.5
2026-07-19,South,SKU-103,Halo Phone Stand,marketplace,84,19.0,1,19.0,7.5
2026-07-19,South,SKU-103,Halo Phone Stand,retail,42,19.0,1,19.0,7.5
2026-07-19,South,SKU-104,Drift Yoga Mat,web,35,55.0,5,275.0,26.0
2026-07-19,South,SKU-104,Drift Yoga Mat,marketplace,19,55.0,2,110.0,26.0
2026-07-19,South,SKU-104,Drift Yoga Mat,retail,9,55.0,0,0.0,26.0
2026-07-19,South,SKU-NEW-01,Lumen Smart Mug,web,8,65.0,0,0.0,34.0
2026-07-19,South,SKU-NEW-01,Lumen Smart Mug,marketplace,3,65.0,0,0.0,34.0
2026-07-19,South,SKU-NEW-01,Lumen Smart Mug,retail,1,65.0,0,0.0,34.0
2026-07-19,West,SKU-101,Aurora Desk Lamp,web,56,42.0,4,168.0,24.0
2026-07-19,West,SKU-101,Aurora Desk Lamp,marketplace,31,42.0,3,126.0,24.0
2026-07-19,West,SKU-101,Aurora Desk Lamp,retail,16,42.0,0,0.0,24.0
2026-07-19,West,SKU-102,Nimbus Bottle,web,96,28.0,6,168.0,11.0
2026-07-19,West,SKU-102,Nimbus Bottle,marketplace,52,28.0,2,56.0,11.0
2026-07-19,West,SKU-102,Nimbus Bottle,retail,27,28.0,1,28.0,11.0
2026-07-19,West,SKU-103,Halo Phone Stand,web,126,19.0,14,266.0,7.5
2026-07-19,West,SKU-103,Halo Phone Stand,marketplace,67,19.0,7,133.0,7.5
2026-07-19,West,SKU-103,Halo Phone Stand,retail,28,19.0,2,38.0,7.5
2026-07-19,West,SKU-104,Drift Yoga Mat,web,27,55.0,3,165.0,26.0
2026-07-19,West,SKU-104,Drift Yoga Mat,marketplace,12,55.0,1,55.0,26.0
2026-07-19,West,SKU-104,Drift Yoga Mat,retail,7,55.0,0,0.0,26.0
2026-07-19,West,SKU-NEW-01,Lumen Smart Mug,web,6,65.0,0,0.0,34.0
2026-07-19,West,SKU-NEW-01,Lumen Smart Mug,marketplace,1,65.0,0,0.0,34.0
2026-07-19,West,SKU-NEW-01,Lumen Smart Mug,retail,0,65.0,0,0.0,34.0
2026-07-20,North,SKU-101,Aurora Desk Lamp,web,64,42.0,2,84.0,24.0
2026-07-20,North,SKU-101,Aurora Desk Lamp,marketplace,35,42.0,0,0.0,24.0
2026-07-20,North,SKU-101,Aurora Desk Lamp,retail,17,42.0,0,0.0,24.0
2026-07-20,North,SKU-102,Nimbus Bottle,web,112,28.0,6,168.0,11.0
2026-07-20,North,SKU-102,Nimbus Bottle,marketplace,60,28.0,2,56.0,11.0
2026-07-20,North,SKU-102,Nimbus Bottle,retail,28,28.0,1,28.0,11.0
2026-07-20,North,SKU-103,Halo Phone Stand,web,135,19.0,5,95.0,7.5
2026-07-20,North,SKU-103,Halo Phone Stand,marketplace,71,19.0,2,38.0,7.5
2026-07-20,North,SKU-103,Halo Phone Stand,retail,37,19.0,1,19.0,7.5
2026-07-20,North,SKU-104,Drift Yoga Mat,web,30,55.0,2,110.0,26.0
2026-07-20,North,SKU-104,Drift Yoga Mat,marketplace,16,55.0,1,55.0,26.0
2026-07-20,North,SKU-104,Drift Yoga Mat,retail,7,55.0,0,0.0,26.0
2026-07-20,North,SKU-NEW-01,Lumen Smart Mug,web,7,65.0,0,0.0,34.0
2026-07-20,North,SKU-NEW-01,Lumen Smart Mug,marketplace,3,65.0,0,0.0,34.0
2026-07-20,North,SKU-NEW-01,Lumen Smart Mug,retail,1,65.0,0,0.0,34.0
2026-07-20,South,SKU-101,Aurora Desk Lamp,web,53,45.36,1,45.36,24.0
2026-07-20,South,SKU-101,Aurora Desk Lamp,marketplace,32,45.36,1,45.36,24.0
2026-07-20,South,SKU-101,Aurora Desk Lamp,retail,15,45.36,0,0.0,24.0
2026-07-20,South,SKU-102,Nimbus Bottle,web,93,30.24,4,120.96,11.0
2026-07-20,South,SKU-102,Nimbus Bottle,marketplace,46,30.24,1,30.24,11.0
2026-07-20,South,SKU-102,Nimbus Bottle,retail,25,30.24,1,30.24,11.0
2026-07-20,South,SKU-103,Halo Phone Stand,web,123,19.0,7,133.0,7.5
2026-07-20,South,SKU-103,Halo Phone Stand,marketplace,55,19.0,3,57.0,7.5
2026-07-20,South,SKU-103,Halo Phone Stand,retail,31,19.0,1,19.0,7.5
2026-07-20,South,SKU-104,Drift Yoga Mat,web,27,55.0,1,55.0,26.0
2026-07-20,South,SKU-104,Drift Yoga Mat,marketplace,13,55.0,1,55.0,26.0
2026-07-20,South,SKU-104,Drift Yoga Mat,retail,6,55.0,0,0.0,26.0
2026-07-20,South,SKU-NEW-01,Lumen Smart Mug,web,6,65.0,0,0.0,34.0
2026-07-20,South,SKU-NEW-01,Lumen Smart Mug,marketplace,2,65.0,0,0.0,34.0
2026-07-20,South,SKU-NEW-01,Lumen Smart Mug,retail,1,65.0,0,0.0,34.0
2026-07-20,West,SKU-101,Aurora Desk Lamp,web,40,42.0,3,126.0,24.0
2026-07-20,West,SKU-101,Aurora Desk Lamp,marketplace,22,42.0,1,42.0,24.0
2026-07-20,West,SKU-101,Aurora Desk Lamp,retail,11,42.0,0,0.0,24.0
2026-07-20,West,SKU-102,Nimbus Bottle,web,72,28.0,4,112.0,11.0
2026-07-20,West,SKU-102,Nimbus Bottle,marketplace,38,28.0,4,112.0,11.0
2026-07-20,West,SKU-102,Nimbus Bottle,retail,18,28.0,1,28.0,11.0
2026-07-20,West,SKU-103,Halo Phone Stand,web,92,19.0,8,152.0,7.5
2026-07-20,West,SKU-103,Halo Phone Stand,marketplace,47,19.0,3,57.0,7.5
2026-07-20,West,SKU-103,Halo Phone Stand,retail,23,19.0,2,38.0,7.5
2026-07-20,West,SKU-104,Drift Yoga Mat,web,20,55.0,2,110.0,26.0
2026-07-20,West,SKU-104,Drift Yoga Mat,marketplace,9,55.0,1,55.0,26.0
2026-07-20,West,SKU-104,Drift Yoga Mat,retail,4,55.0,0,0.0,26.0
2026-07-20,West,SKU-NEW-01,Lumen Smart Mug,web,4,65.0,0,0.0,34.0
2026-07-20,West,SKU-NEW-01,Lumen Smart Mug,marketplace,1,65.0,0,0.0,34.0
2026-07-20,West,SKU-NEW-01,Lumen Smart Mug,retail,0,65.0,0,0.0,34.0
2026-07-21,North,SKU-101,Aurora Desk Lamp,web,64,42.0,2,84.0,24.0
2026-07-21,North,SKU-101,Aurora Desk Lamp,marketplace,32,42.0,1,42.0,24.0
